Ano,Mês,Vereador,Especificação,Credor,CNPJ,Valor Total,Saldo
2024,9,VERISSÍMO FREITAS,Vale Combustível,PRIME LTDA,05.340.639/0001-30,7800.0,19338.13
2024,9,VERISSÍMO FREITAS,Vale Alimentação,SODEXO PASS DO BRASIL,69.034.668/0001-56,5420.0,13918.13
2024,9,VERISSÍMO FREITAS,Vale Restaurante,SODEXO PASS DO BRASIL,69.034.668/0001-56,2700.0,11218.13
2024,9,VERISSÍMO FREITAS,Passcard´s Eletrônicos,SINDIÔNIBUS,07.341.423/0001-14,0.0,11218.13
2024,9,VERISSÍMO FREITAS,Despesas com  Telefonia Móvel,TIM S.A,02.421421/0001-11,1662.9,9555.23
2024,9,VERISSÍMO FREITAS,Despesas com Locação de Veículo,CASABLANCA RENT A CAR,03.977.401/0001-94,9440.0,115.23
2024,9,WAGNER LOBO ( SUPLENTE ),Vale Combustível,PRIME LTDA,05.340.639/0001-30,7800.0,19565.4
2024,9,WAGNER LOBO ( SUPLENTE ),Vale Alimentação,SODEXO PASS DO BRASIL,69.034.668/0001-56,5420.0,14145.4
2024,9,WAGNER LOBO ( SUPLENTE ),Vale Restaurante,SODEXO PASS DO BRASIL,69.034.668/0001-56,2700.0,11445.4
2024,9,WAGNER LOBO ( SUPLENTE ),Passcard´s Eletrônicos,SINDIÔNIBUS,07.341.423/0001-14,0.0,11445.4
2024,9,WAGNER LOBO ( SUPLENTE ),Despesas com  Telefonia Móvel,TIM S.A,02.421421/0001-11,0.0,11445.4
2024,9,WAGNER LOBO ( SUPLENTE ),Despesas com Locação de Veículo,CASABLANCA RENT A CAR,03.977.401/0001-94,0.0,11445.4
2024,9,WELLINGTON SÁBOIA,Vale Combustível,PRIME LTDA,05.340.639/0001-30,7870.06,19413.14
2024,9,WELLINGTON SÁBOIA,Vale Alimentação,SODEXO PASS DO BRASIL,69.034.668/0001-56,5427.59,13985.55
2024,9,WELLINGTON SÁBOIA,Vale Restaurante,SODEXO PASS DO BRASIL,69.034.668/0001-56,2676.35,11309.2
2024,9,WELLINGTON SÁBOIA,Passcard´s Eletrônicos,SINDIÔNIBUS,07.341.423/0001-14,225.0,11084.2
2024,9,WELLINGTON SÁBOIA,Despesas com  Telefonia Móvel,CLARO S.A,40.432.544/0001/47,88.95,10995.25
2024,9,WELLINGTON SÁBOIA,Despesas com Consultoria Jurídica,ANTº. ALBUQUERQUE ADVOCACIA,47.730.644/0001-07,6524.5,4470.75
2024,9,WELLINGTON SÁBOIA,Despesas com Locação de Veículo,CASABLANCA RENT A CAR,03.977.401/0001-94,4470.0,0.75
2024,10,ADAIL JR,Vale Combustível,PRIME LTDA,05.340.639/0001-30,6844.0,20294.13
2024,10,ADAIL JR,Vale Alimentação,PLUXEE BENEFÍCIOS BRASIL,69.034.668/0001-56,4720.0,15574.13
2024,10,ADAIL JR,Vale Restaurante,PLUXEE BENEFÍCIOS BRASIL,69.034.668/0001-56,2360.0,13214.13
2024,10,ADAIL JR,Passcard´s Eletrônicos,SINDIÔNIBUS,07.341.423/0001-14,0.0,13214.13
2024,10,ADAIL JR,Despesas com Serviço Gráfico,GRÁFICA RDS,02.265.186/0001-36,3682.85,9531.28
2024,10,ADAIL JR,Despesas com Locação de Veículo,CASABLANCA RENT A CAR,03.977.401/0001-94,9440.0,91.28
2024,10,ADRIANA ALMEIDA ( SUPLENTE ),Vale Combustível,PRIME LTDA,05.340.639/0001-30,7850.0,19288.13
2024,10,ADRIANA ALMEIDA ( SUPLENTE ),Vale Alimentação,PLUXEE BENEFÍCIOS BRASIL,69.034.668/0001-56,5420.0,13868.13
2024,10,ADRIANA ALMEIDA ( SUPLENTE ),Vale Restaurante,PLUXEE BENEFÍCIOS BRASIL,69.034.668/0001-56,2710.0,11158.13
2024,10,ADRIANA ALMEIDA ( SUPLENTE ),Passcard´s Eletrônicos,SINDIÔNIBUS,07.341.423/0001-14,1242.0,9916.13
2024,10,ADRIANA ALMEIDA ( SUPLENTE ),Despesas com Telefonia Móvel,TELEFÔNICA BRASIL S.A,02.558.157/0001/62,37.99,9878.14
2024,10,ADRIANA ALMEIDA ( SUPLENTE ),Despesas com Serviço Gráfico,GRÁFICA PRINTCOLOR,02.824.298/0001-80,4938.45,4939.69
2024,10,ADRIANA ALMEIDA ( SUPLENTE ),Despesas com Locação de Veículo,CASABLANCA RENT A CAR,03.977.401/0001-94,3619.14,1320.55
2024,10,ADRIANA ALMEIDA ( SUPLENTE ),Despesas com Locação de Veículo,CASABLANCA RENT A CAR,03.977.401/0001-94,1319.93,0.62
2024,10,ADRIANA NOSSA  CARA,Vale Combustível,PRIME LTDA,05.340.639/0001-30,6740.0,20398.13
2024,10,ADRIANA NOSSA  CARA,Vale Alimentação,PLUXEE BENEFÍCIOS BRASIL,69.034.668/0001-56,4700.0,15698.13
2024,10,ADRIANA NOSSA  CARA,Vale Restaurante,PLUXEE BENEFÍCIOS BRASIL,69.034.668/0001-56,2080.0,13618.13
2024,10,ADRIANA NOSSA  CARA,Passcard´s Eletrônicos,SINDIÔNIBUS,07.341.423/0001-14,2079.0,11539.13
2024,10,ADRIANA NOSSA  CARA,Despesas com  Telefonia Móvel,TIM S.A,02.421421/0001-11,63.4,11475.73
2024,10,ADRIANA NOSSA  CARA,Despesas com Consultoria Jurídica,BRUNO DE SOUSA-SOC.IND.ADVOCACIA,47.771.413/0001-33,3849.0,7626.73
2024,10,ADRIANA NOSSA  CARA,Despesas com Locação de Veículo,CASABLANCA RENT A CAR,03.977.401/0001-94,1210.0,6416.73
2024,10,ADRIANA NOSSA  CARA,Despesas com Passagem aérea,R MORAES       AGENCIA DE TURISMO,06.955.770/0001-74,2865.48,3551.25
2024,10,ADRIANA NOSSA  CARA,Despesas com Hospedagem,R MORAES       AGENCIA DE TURISMO,06.955.770/0001-74,1949.8,1601.45
2024,10,ADRIANA NOSSA  CARA,Despesas com Serviço Gráfico,Gráfica Motográfica,10.670.251/0001-37,1454.8,146.65
2024,10,ANA ARACAPÉ,Vale Combustível,PRIME LTDA,05.340.639/0001-30,7870.06,19268.07
2024,10,ANA ARACAPÉ,Vale Alimentação,PLUXEE BENEFÍCIOS BRASIL,69.034.668/0001-56,5427.63,13840.44
2024,10,ANA ARACAPÉ,Vale Restaurante,PLUXEE BENEFÍCIOS BRASIL,69.034.668/0001-56,2713.0,11127.44
2024,10,ANA ARACAPÉ,Passcard´s Eletrônicos,SINDIÔNIBUS,07.341.423/0001-14,279.0,10848.44
2024,10,ANA ARACAPÉ,Despesas com Serviço Gráfico,GRÁFICA SOLUÇÃO,19.386.760/0001-07,6624.58,4223.86
2024,10,ANA ARACAPÉ,Despesas com Locação de Veículo,CASABLANCA RENT A CAR,03.977.401/0001-94,3619.14,604.72
2024,10,ANA ARACAPÉ,Despesas com Locação de Veículo,CASABLANCA RENT A CAR,03.977.401/0001-94,460.8,143.92
2024,10,ANA PAULA,Vale Combustível,PRIME LTDA,05.340.639/0001-30,5492.0,21646.13
2024,10,ANA PAULA,Vale Alimentação,PLUXEE BENEFÍCIOS BRASIL,69.034.668/0001-56,5420.0,16226.13
2024,10,ANA PAULA,Vale Restaurante,PLUXEE BENEFÍCIOS BRASIL,69.034.668/0001-56,2480.0,13746.13
2024,10,ANA PAULA,Passcard´s Eletrônicos,SINDIÔNIBUS,07.341.423/0001-14,0.0,13746.13
2024,10,ANA PAULA,Despesas com Telefonia Móvel,TELEFÔNICA BRASIL S.A,02.558.157/0001/62,151.94,13594.19
2024,10,ANA PAULA,Despesas com Serviço Gráfico,GRÁFICA PRINTCOLOR,02.824.298/0001-80,6767.88,6826.31
2024,10,ANA PAULA,Despesas com Locação de Veículo,CASABLANCA RENT A CAR,03.977.401/0001-94,6817.0,9.31
2024,10,BRUNO MESQUITA,Vale Combustível,PRIME LTDA,05.340.639/0001-30,7844.0,19294.13
2024,10,BRUNO MESQUITA,Vale Alimentação,PLUXEE BENEFÍCIOS BRASIL,69.034.668/0001-56,5420.0,13874.13
2024,10,BRUNO MESQUITA,Vale Restaurante,PLUXEE BENEFÍCIOS BRASIL,69.034.668/0001-56,2710.0,11164.13
2024,10,BRUNO MESQUITA,Passcard´s Eletrônicos,SINDIÔNIBUS,07.341.423/0001-14,0.0,11164.13
2024,10,BRUNO MESQUITA,Despesas com Serviço Gráfico,GRÁFICA RDS,02.265.186/0001-36,5444.22,5719.91
2024,10,BRUNO MESQUITA,Despesas com Locação de Veículo,CASABLANCA RENT A CAR,03.977.401/0001-94,5670.0,49.91
2024,10,CARLOS MESQUITA,Vale Combustível,PRIME LTDA,05.340.639/0001-30,7870.06,19268.07
2024,10,CARLOS MESQUITA,Vale Alimentação,PLUXEE BENEFÍCIOS BRASIL,69.034.668/0001-56,5427.63,13840.44
2024,10,CARLOS MESQUITA,Vale Restaurante,PLUXEE BENEFÍCIOS BRASIL,69.034.668/0001-56,2713.81,11126.63
2024,10,CARLOS MESQUITA,Passcard´s Eletrônicos,SINDIÔNIBUS,07.341.423/0001-14,639.0,10487.63
2024,10,CARLOS MESQUITA,Despesas com Telefonia Móvel,TELEFÔNICA BRASIL S.A,02.558.157/0001/62,113.96,10373.67
2024,10,CARLOS MESQUITA,Despesas com Telefonia Móvel,TIM S.A,02.421.421/0001-11,125.8,10247.87
2024,10,CARLOS MESQUITA,Despesas com Serviço Gráfico,GRÁFICA RDS,02.265.186/0001-36,4563.53,5684.34
2024,10,CARLOS MESQUITA,Despesas com Locação de Veículo,CASABLANCA RENT A CAR,03.977.401/0001-94,5670.0,14.34
2024,10,CLAÚDIA GOMES,Vale Combustível,PRIME LTDA,05.340.639/0001-30,5192.0,21946.13
2024,10,CLAÚDIA GOMES,Vale Alimentação,PLUXEE BENEFÍCIOS BRASIL,69.034.668/0001-56,4720.0,17226.13
2024,10,CLAÚDIA GOMES,Vale Restaurante,PLUXEE BENEFÍCIOS BRASIL,69.034.668/0001-56,2360.0,14866.13
2024,10,CLAÚDIA GOMES,Passcard´s Eletrônicos,SINDIÔNIBUS,07.341.423/0001-14,270.0,14596.13
2024,10,CLAÚDIA GOMES,Despesas com Telefonia Móvel,TELEFÔNICA BRASIL S.A,02.558.157/0001/62,212.87,14383.26
2024,10,CLAÚDIA GOMES,Despesas com Locação de Veículo,CASABLANCA RENT A CAR,03.977.401/0001-94,7000.0,7383.26
2024,10,CONSUL DO POVO ( ERIVALDO XAVIER),Vale Combustível,PRIME LTDA,05.340.639/0001-30,5192.0,21946.13
2024,10,CONSUL DO POVO ( ERIVALDO XAVIER),Vale Alimentação,PLUXEE BENEFÍCIOS BRASIL,69.034.668/0001-56,4720.0,17226.13
2024,10,CONSUL DO POVO ( ERIVALDO XAVIER),Vale Restaurante,PLUXEE BENEFÍCIOS BRASIL,69.034.668/0001-56,300.0,16926.13
2024,10,CONSUL DO POVO ( ERIVALDO XAVIER),Passcard´s Eletrônicos,SINDIÔNIBUS,07.341.423/0001-14,270.0,16656.13
2024,10,CONSUL DO POVO ( ERIVALDO XAVIER),Despesas com Serviço Gráfico,GRÁFICA ESTRELA,07.097.989/0001-42,6728.24,9927.89
2024,10,CONSUL DO POVO ( ERIVALDO XAVIER),Despesas com Locação de Veículo,CASABLANCA RENT A CAR,03.977.401/0001-94,9440.0,487.89
2024,10,DANILO LOPES,Vale Combustível,PRIME LTDA,05.340.639/0001-30,7870.06,19268.07
2024,10,DANILO LOPES,Vale Alimentação,PLUXEE BENEFÍCIOS BRASIL,69.034.668/0001-56,5420.0,13848.07
2024,10,DANILO LOPES,Vale Restaurante,PLUXEE BENEFÍCIOS BRASIL,69.034.668/0001-56,2710.0,11138.07
2024,10,DANILO LOPES,Passcard´s Eletrônicos,SINDIÔNIBUS,07.341.423/0001-14,594.0,10544.07
2024,10,DANILO LOPES,Despesas com Locação de Veículo,CASABLANCA RENT A CAR,03.977.401/0001-94,5825.39,4718.68
2024,10,DIDI MANGUEIRA ( SUPLENTE ),Vale Combustível,PRIME LTDA,05.340.639/0001-30,7870.0,19268.13
2024,10,DIDI MANGUEIRA ( SUPLENTE ),Vale Alimentação,PLUXEE BENEFÍCIOS BRASIL,69.034.668/0001-56,5427.0,13841.13
2024,10,DIDI MANGUEIRA ( SUPLENTE ),Vale Restaurante,PLUXEE BENEFÍCIOS BRASIL,69.034.668/0001-56,2713.0,11128.13
2024,10,DIDI MANGUEIRA ( SUPLENTE ),Passcard´s Eletrônicos,SINDIÔNIBUS,07.341.423/0001-14,0.0,11128.13
2024,10,DIDI MANGUEIRA ( SUPLENTE ),Despesas com Serviço Gráfico,GRÁFICA RDS,02.265.186/0001-36,4563.53,6564.6
2024,10,DIDI MANGUEIRA ( SUPLENTE ),Despesas com Locação de Veículo,CASABLANCA RENT A CAR,03.977.401/0001-94,5208.0,1356.6
2024,10,DIDI MANGUEIRA ( SUPLENTE ),Despesas com Locação de Veículo,CASABLANCA RENT A CAR,03.977.401/0001-94,1302.0,54.6
2024,10,DR VICENTE,Vale Combustível,PRIME LTDA,05.340.639/0001-30,6700.0,20438.13
2024,10,DR VICENTE,Vale Alimentação,PLUXEE BENEFÍCIOS BRASIL,69.034.668/0001-56,4550.0,15888.13
2024,10,DR VICENTE,Vale Restaurante,PLUXEE BENEFÍCIOS BRASIL,69.034.668/0001-56,2200.0,13688.13
2024,10,DR VICENTE,Passcard´s Eletrônicos,SINDIÔNIBUS,07.341.423/0001-14,900.0,12788.13
2024,10,DR VICENTE,Despesas com Locação de Veículo,CASABLANCA RENT A CAR,03.977.401/0001-94,7238.28,5549.85
2024,10,DR VICENTE,Despesas com Serviço Gráfico,GRÁFICA PRINTCOLOR,02.824.298/0001-80,5544.53,5.32
2024,10,ELPIDIO NOGUEIRA,Vale Combustível,PRIME LTDA,05.340.639/0001-30,7085.0,20053.13
2024,10,ELPIDIO NOGUEIRA,Vale Alimentação,PLUXEE BENEFÍCIOS BRASIL,69.034.668/0001-56,5427.0,14626.13
2024,10,ELPIDIO NOGUEIRA,Vale Restaurante,PLUXEE BENEFÍCIOS BRASIL,69.034.668/0001-56,2713.0,11913.13
2024,10,ELPIDIO NOGUEIRA,Passcard´s Eletrônicos,SINDIÔNIBUS,07.341.423/0001-14,1035.0,10878.13
2024,10,ELPIDIO NOGUEIRA,Despesas com Telefonia Móvel,TELEFÔNICA BRASIL S.A,02.558.157/0001/62,303.88,10574.25
2024,10,ELPIDIO NOGUEIRA,Despesas com Locação de Veículo,CASABLANCA RENT A CAR,03.977.401/0001-94,5050.0,5524.25
2024,10,ELPIDIO NOGUEIRA,Despesas com Locação de Veículo,CASABLANCA RENT A CAR,03.977.401/0001-94,5520.0,4.25
2024,10,EMANUEL ACRIZIO,Vale Combustível,PRIME LTDA,05.340.639/0001-30,7792.0,19346.13
2024,10,EMANUEL ACRIZIO,Vale Alimentação,PLUXEE BENEFÍCIOS BRASIL,69.034.668/0001-56,5420.0,13926.13
2024,10,EMANUEL ACRIZIO,Vale Restaurante,PLUXEE BENEFÍCIOS BRASIL,69.034.668/0001-56,2710.0,11216.13
2024,10,EMANUEL ACRIZIO,Passcard´s Eletrônicos,SINDIÔNIBUS,07.341.423/0001-14,540.0,10676.13
2024,10,EMANUEL ACRIZIO,Despesas com Serviço Gráfico,GRÁFICA  PRINTCOLOR,02.824.298/0001-80,5635.13,5041.0
2024,10,EMANUEL ACRIZIO,Despesas com locação de veículo,CASABLANCA RENT A CAR,03.977.401/0001-94,5040.0,1.0
2024,10,ESTRELA BARROS,Vale Combustível,PRIME LTDA,05.340.639/0001-30,7692.0,19446.13
2024,10,ESTRELA BARROS,Vale Alimentação,PLUXEE BENEFÍCIOS BRASIL,69.034.668/0001-56,4720.0,14726.13
2024,10,ESTRELA BARROS,Vale Restaurante,PLUXEE BENEFÍCIOS BRASIL,69.034.668/0001-56,2300.0,12426.13
2024,10,ESTRELA BARROS,Passcard´s Eletrônicos,SINDIÔNIBUS,07.341.423/0001-14,360.0,12066.13
2024,10,ESTRELA BARROS,Despesas com Telefonia Móvel,TIM S.A,02.421421/0001-11,62.9,12003.23
2024,10,ESTRELA BARROS,Despesas com  Telefonia Móvel,CLARO S.A,40.432.544/0001-47,85.83,11917.4
2024,10,ESTRELA BARROS,Despesas com Serviço Gráfico,GRÁFICA ESTRELA,07.097.989/0001-42,6671.7,5245.7
2024,10,ESTRELA BARROS,Despesas com Locação de Veículo,CASABLANCA RENT A CAR,03.977.401/0001-94,4812.0,433.7
2024,10,ESTRELA BARROS,,NA,NA,0.0,433.7
2024,10,EUDES BRINGEL,Vale Combustível,PRIME LTDA,05.340.639/0001-30,6300.0,20838.13
2024,10,EUDES BRINGEL,Vale Alimentação,PLUXEE BENEFÍCIOS BRASIL,69.034.668/0001-56,5320.0,15518.13
2024,10,EUDES BRINGEL,Vale Restaurante,PLUXEE BENEFÍCIOS BRASIL,69.034.668/0001-56,2360.0,13158.13
2024,10,EUDES BRINGEL,Passcard´s Eletrônicos,SINDIÔNIBUS,07.341.423/0001-14,720.0,12438.13
2024,10,EUDES BRINGEL,Despesas com serviços gráficos,GRÁFICA ESTRELA,07.097.989/0001-42,6473.81,5964.32
2024,10,EUDES BRINGEL,Despesas com Locação de Veículo,CASABLANCA RENT A CAR,06.621.791/0001-53,5900.0,64.32
2024,10,FÁBIO RUBENS,Vale Combustível,PRIME LTDA,05.340.639/0001-30,7844.0,19294.13
2024,10,FÁBIO RUBENS,Vale Alimentação,PLUXEE BENEFÍCIOS BRASIL,69.034.668/0001-56,5420.0,13874.13
2024,10,FÁBIO RUBENS,Vale Restaurante,PLUXEE BENEFÍCIOS BRASIL,69.034.668/0001-56,2710.0,11164.13
2024,10,FÁBIO RUBENS,Passcard´s Eletrônicos,SINDIÔNIBUS,07.341.423/0001-14,0.0,11164.13
2024,10,FÁBIO RUBENS,Despesas com Telefonia Móvel,CLARO S.A,40.432.544/0001/47,85.83,11078.3
2024,10,FÁBIO RUBENS,Despesas com Serviço Gráfico,GRÁFICA RDS,02.265.186/0001-36,5123.97,5954.33
2024,10,FÁBIO RUBENS,Despesas com Locação de Veículo,CASABLANCA RENT A CAR,03.977.401/0001-94,5900.0,54.33
2024,10,GABRIEL AGUIAR,Vale Combustível,PRIME LTDA,05.340.639/0001-30,6200.0,20938.13
2024,10,GABRIEL AGUIAR,Vale Alimentação,PLUXEE BENEFÍCIOS BRASIL,69.034.668/0001-56,5100.0,15838.13
2024,10,GABRIEL AGUIAR,Vale Restaurante,PLUXEE BENEFÍCIOS BRASIL,69.034.668/0001-56,2100.0,13738.13
2024,10,GABRIEL AGUIAR,Passcard´s Eletrônicos,SINDIÔNIBUS,07.341.423/0001-14,2295.0,11443.13
2024,10,GABRIEL AGUIAR,Despesas com Locação de Veículo,CASABLANCA RENT A CAR,06.621.791/0001-53,5670.0,5773.13
2024,10,GABRIEL AGUIAR,,NA,NA,0.0,5773.13
2024,10,GARDEL ROLIM,Vale Combustível,PRIME LTDA,05.340.639/0001-30,7500.0,19638.13
2024,10,GARDEL ROLIM,Vale Alimentação,PLUXEE BENEFÍCIOS BRASIL,69.034.668/0001-56,5300.0,14338.13
2024,10,GARDEL ROLIM,Vale Restaurante,PLUXEE BENEFÍCIOS BRASIL,69.034.668/0001-56,600.0,13738.13
2024,10,GARDEL ROLIM,Passcard´s Eletrônicos,SINDIÔNIBUS,07.341.423/0001-14,225.0,13513.13
2024,10,GARDEL ROLIM,Despesas com Telefonia Móvel,TELEFÔNICA BRASIL S.A,02.558.157/0001/62,113.96,13399.17
2024,10,GARDEL ROLIM,Despesas com Serviço Gráfico,GRÁFICA  PRINTCOLOR,02.824.298/0001-80,2540.77,10858.4
2024,10,GARDEL ROLIM,Despesas com Locação de Veículo,CASABLANCA RENT A CAR,06.621.791/0001-53,6510.0,4348.4
2024,10,GARDEL ROLIM,Despesas com Locação de Veículo,CASABLANCA RENT A CAR,06.621.791/0001-53,4345.0,3.4
2024,10,GERMANO HEMAN,Vale Combustível,PRIME LTDA,05.340.639/0001-30,6192.0,20946.13
2024,10,GERMANO HEMAN,Vale Alimentação,PLUXEE BENEFÍCIOS BRASIL,69.034.668/0001-56,5427.0,15519.13
2024,10,GERMANO HEMAN,Vale Restaurante,PLUXEE BENEFÍCIOS BRASIL,69.034.668/0001-56,2360.0,13159.13
2024,10,GERMANO HEMAN,Passcard´s Eletrônicos,SINDIÔNIBUS,07.341.423/0001-14,0.0,13159.13
2024,10,GERMANO HEMAN,Despesas com Telefonia Móvel,CLARO S.A,40.432.544/0001/47,85.83,13073.3
2024,10,GERMANO HEMAN,Despesas com Telefonia Móvel,TIM S.A,02.421.421/0001-11,894.35,12178.95
2024,10,GERMANO HEMAN,Despesas com Locação de Veículo,CASABLANCA RENT A CAR,03.977.401/0001-94,10850.0,1328.95
2024,10,INSPETOR ALBERTO,Vale Combustível,PRIME LTDA,05.340.639/0001-30,7870.0,19268.13
2024,10,INSPETOR ALBERTO,Vale Alimentação,PLUXEE BENEFÍCIOS BRASIL,69.034.668/0001-56,5427.0,13841.13
2024,10,INSPETOR ALBERTO,Vale Restaurante,PLUXEE BENEFÍCIOS BRASIL,69.034.668/0001-56,2713.0,11128.13
2024,10,INSPETOR ALBERTO,Passcard´s Eletrônicos,SINDIÔNIBUS,07.341.423/0001-14,0.0,11128.13
2024,10,INSPETOR ALBERTO,Desp.com Comunicação e Divulg. de Mandato,PRM Comunic.Gestão Emp. ltda,37.842.306/0001-03,6500.0,4628.13
2024,10,INSPETOR ALBERTO,Despesas com Serviço Gráfico,GRÁFICA INFORGRAF,35.432.845/0001-30,3512.58,1115.55
2024,10,IRAGUASSÚ FILHO ( SUPLENTE ),Vale Combustível,PRIME LTDA,05.340.639/0001-30,7870.0,19268.13
2024,10,IRAGUASSÚ FILHO ( SUPLENTE ),Vale Alimentação,PLUXEE BENEFÍCIOS BRASIL,69.034.668/0001-56,5426.8,13841.33
2024,10,IRAGUASSÚ FILHO ( SUPLENTE ),Vale Restaurante,PLUXEE BENEFÍCIOS BRASIL,69.034.668/0001-56,2713.8,11127.53
2024,10,IRAGUASSÚ FILHO ( SUPLENTE ),Passcard´s Eletrônicos,SINDIÔNIBUS,07.341.423/0001-14,639.0,10488.53
2024,10,IRAGUASSÚ FILHO ( SUPLENTE ),Despesas com Telefonia Móvel,TELEFÔNICA BRASIL S.A,02.558.157/0001-62,37.99,10450.54
2024,10,IRAGUASSÚ FILHO ( SUPLENTE ),Despesas com Telefonia Móvel,TIM S.A,02.421.421/0001-11,62.9,10387.64
2024,10,IRAGUASSÚ FILHO ( SUPLENTE ),Despesas com Serviço Gráfico,GRÁFICA PRINTCOLOR,02.824.298/0001-80,5285.91,5101.73
2024,10,IRAGUASSÚ FILHO ( SUPLENTE ),Despesas com Locação de Veículo,CASABLANCA RENT A CAR,03.977.401/0001-94,5100.0,1.73
2024,10,JORGE PINHEIRO,Vale Combustível,PRIME LTDA,05.340.639/0001-30,5100.0,22038.13
2024,10,JORGE PINHEIRO,Vale Alimentação,PLUXEE BENEFÍCIOS BRASIL,69.034.668/0001-56,5427.0,16611.13
2024,10,JORGE PINHEIRO,Vale Restaurante,PLUXEE BENEFÍCIOS BRASIL,69.034.668/0001-56,2713.0,13898.13
2024,10,JORGE PINHEIRO,Passcard´s Eletrônicos,SINDIÔNIBUS,07.341.423/0001-14,297.0,13601.13
2024,10,JORGE PINHEIRO,Despesas com Telefonia Móvel,TELEFÔNICA BRASIL S.A,02.558.157/0001/62,151.94,13449.19
2024,10,JORGE PINHEIRO,Despesas com Serviço Gráfico,GRÁFICA PRINTCOLOR,02.824.298/0001-80,6779.53,6669.66
2024,10,JOSÉ FREIRE,Vale Combustível,PRIME LTDA,05.340.639/0001-30,7870.06,19268.07
2024,10,JOSÉ FREIRE,Vale Alimentação,PLUXEE BENEFÍCIOS BRASIL,69.034.668/0001-56,5200.0,14068.07
2024,10,JOSÉ FREIRE,Vale Restaurante,PLUXEE BENEFÍCIOS BRASIL,69.034.668/0001-56,2000.0,12068.07
2024,10,JOSÉ FREIRE,Passcard´s Eletrônicos,SINDIÔNIBUS,07.341.423/0001-14,0.0,12068.07
2024,10,JOSÉ FREIRE,Despesas com Serviço Gráfico,GRÁFICA RDS,02.265.186/0001-36,5604.34,6463.73
2024,10,JOSÉ FREIRE,Despesas com Locação de Veículo,CASABLANCA RENT A CAR,03.977.401/0001-94,6408.0,55.73
2024,10,JULIERME SENA,Vale Combustível,PRIME LTDA,05.340.639/0001-30,7100.0,20038.13
2024,10,JULIERME SENA,Vale Alimentação,PLUXEE BENEFÍCIOS BRASIL,69.034.668/0001-56,5400.0,14638.13
2024,10,JULIERME SENA,Vale Restaurante,PLUXEE BENEFÍCIOS BRASIL,69.034.668/0001-56,2700.0,11938.13
2024,10,JULIERME SENA,Passcard´s Eletrônicos,SINDIÔNIBUS,07.341.423/0001-14,1350.0,10588.13
2024,10,JULIERME SENA,Despesas com Comunicação e Divulgação de Mandato,PRM COMUNIC. GESTÃO EMPRES. LTDA,37.842.306/0001-03,5200.0,5388.13
2024,10,JULIERME SENA,Despesas com Locação de Veículo,CASABLANCA RENT A CAR,03.977.401/0001-94,5050.0,338.13
2024,10,JÚLIO BRIZZI,Vale Combustível,PRIME LTDA,05.340.639/0001-30,7870.0,19268.13
2024,10,JÚLIO BRIZZI,Vale Alimentação,PLUXEE BENEFÍCIOS BRASIL,69.034.668/0001-56,5427.63,13840.5
2024,10,JÚLIO BRIZZI,Vale Restaurante,PLUXEE BENEFÍCIOS BRASIL,69.034.668/0001-56,1026.07,12814.43
2024,10,JÚLIO BRIZZI,Passcard´s Eletrônicos,SINDIÔNIBUS,07.341.423/0001-14,1080.0,11734.43
2024,10,JÚLIO BRIZZI,Despesas com  Telefonia Móvel,CLARO S.A,40.432.544/0001/47,103.46,11630.97
2024,10,JÚLIO BRIZZI,Despesas com Locação de Veículo,CASABLANCA RENT A CAR,06.621.791/0001-53,5000.0,6630.97
2024,10,JÚLIO BRIZZI,Despesas com Serviço Gráfico,GRÁFICA RDS,02.265.186/0001-36,6565.08,65.89
2024,10,KÁTIA RODRIGUES,Vale Combustível,PRIME LTDA,05.340.639/0001-30,7044.0,20094.13
2024,10,KÁTIA RODRIGUES,Vale Alimentação,PLUXEE BENEFÍCIOS BRASIL,69.034.668/0001-56,5400.0,14694.13
2024,10,KÁTIA RODRIGUES,Vale Restaurante,PLUXEE BENEFÍCIOS BRASIL,69.034.668/0001-56,2360.0,12334.13
2024,10,KÁTIA RODRIGUES,Passcard´s Eletrônicos,SINDIÔNIBUS,07.341.423/0001-14,0.0,12334.13
2024,10,KÁTIA RODRIGUES,Despesas com Serviço Gráfico,GRÁFICA SOLUÇÃO,19.386.760/0001-07,5974.37,6359.76
2024,10,KÁTIA RODRIGUES,Despesas com Locação de Veículo,CASABLANCA RENT A CAR,03.977.401/0001-94,6047.14,312.62
2024,10,LÉO COUTO,Vale Combustível,PRIME LTDA,05.340.639/0001-30,5100.0,22038.13
2024,10,LÉO COUTO,Vale Alimentação,PLUXEE BENEFÍCIOS BRASIL,69.034.668/0001-56,3000.0,19038.13
2024,10,LÉO COUTO,Vale Restaurante,PLUXEE BENEFÍCIOS BRASIL,69.034.668/0001-56,2360.0,16678.13
2024,10,LÉO COUTO,Passcard´s Eletrônicos,SINDIÔNIBUS,07.341.423/0001-14,0.0,16678.13
2024,10,LÉO COUTO,Despesas com Consultoria Jurídica,E.A. ADVOCACIA,50.744.970/0001-70,6703.25,9974.88
2024,10,LÉO COUTO,Despesas com Locação de Veículo,CASABLANCA RENT A CAR,03.977.401/0001-94,9440.0,534.88
2024,10,LUCIANO GIRÃO,Vale Combustível,PRIME LTDA,05.340.639/0001-30,7844.0,19294.13
